movieId,movielens_title,amazon_title,score,asin
3201,Five Easy Pieces (1970),Five Easy Pieces VHS,93.33333333333333,6302757096
959,Of Human Bondage (1934),Of Human Bondage,100.0,B00005J75H
3414,Love Is a Many-Splendored Thing (1955),Love Is a Many-Splendored Thing VHS,96.25,6302842263
3350,"Raisin in the Sun, A (1961)",A Raisin in the Sun,97.77777777777777,B0013D8LNG
314,"Secret of Roan Inish, The (1994)",Secret of Roan Inish VHS,92.44680851063829,6303820905
1935,How Green Was My Valley (1941),How Green Was My Valley VHS,95.19999999999999,B00005MFJV
1951,Oliver! (1968),Oliver,100.0,B000U713QI
3808,Two Women (La Ciociara) (1961),Two Women La Ciociara  VHS,94.78260869565219,6303934315
1066,Shall We Dance? (1937),Shall We Dance? VHS,92.5,6304798466
3910,Dancer in the Dark (2000),Dancer in the Dark,100.0,B00003CXKS
1241,Braindead (1992),Brain Dead,92.39766081871346,B003ZGJM96
2583,Cookie's Fortune (1999),Cookie's Fortune,100.0,B00000JRWE
3882,Bring It On (2000),Bring It on VHS,90.76923076923077,B00003CXMO
3238,Eye of the Beholder (1999),Eye of the Beholder,100.0,B000XPZSAO
3316,Reindeer Games (2000),Reindeer Games VHS,92.5,6305949662
3190,Supernova (2000),Supernova,100.0,B000BYY0UG
3511,Ready to Rumble (2000),Ready to Rumble,100.0,0790751445
3564,"Flintstones in Viva Rock Vegas, The (2000)",The Flintstones in Viva Rock Vegas,97.5,B00003CXIA
2130,Atlantic City (1980),Atlantic City,100.0,B01BHVU3DO
806,American Buffalo (1996),American Buffalo VHS,93.33333333333333,6305812241
664,Faithful (1996),Unfaithful,93.33333333333333,B00400M3ZQ
2212,"Man Who Knew Too Much, The (1934)",The Man Who Knew Too Much,96.52173913043478,B009RWRINE
2079,Kidnapped (1960),Kidnapped,100.0,B0089BSMB6
1432,Metro (1997),Metro,100.0,6304806450
2177,Family Plot (1976),Family Plot VHS,90.76923076923077,0783235674
929,Foreign Correspondent (1940),Foreign Correspondents,98.60465116279069,B00005V5MM
960,Angel on My Shoulder (1946),Angel on My Shoulder,100.0,B00701QSNA
3317,Wonder Boys (2000),Wonder Boys,100.0,B000CCHT9Q
1727,"Horse Whisperer, The (1998)",The Horse Whisperer,95.29411764705883,6305128952
2472,Tough Guys (1986),Tough Guys,100.0,B000784WM2
2729,Lolita (1962),Lolita,100.0,B000065HVX
1934,You Can't Take It With You (1938),You Can't Take it with You,100.0,B00BDZV8G6
182,Moonlight and Valentino (1995),Moonlight and Valentino VHS,95.19999999999999,6303937160
2819,Three Days of the Condor (1975),Three Days of the Condor VHS,95.38461538461539,6300216748
2820,Hamlet (1964),Hamlet,100.0,B001P7YDV4
418,Being Human (1993),Being Human VHS,90.76923076923077,630318457X
279,My Family (1995),My Family,100.0,B001T21R7S
437,Cops and Robbersons (1994),Cops and Robbers,94.85714285714286,B0000CNY5I
3724,Coming Home (1978),Coming Home,100.0,B01ABD498Y
3729,Shaft (1971),Shaft,100.0,B00004Z1FX
1050,Looking for Richard (1996),Looking for Richard VHS,94.28571428571428,6304393075
3738,"Sugarland Express, The (1974)","Sugarland Express, the",100.0,B000MLZQYM
451,Flesh and Bone (1993),Flesh And Bone Sn1,92.5,B017HP18WO
2940,Gilda (1946),Gilda,100.0,B00004XPPK
630,Carried Away (1996),Carried Away VHS,91.42857142857143,6304153554
1099,"Christmas Carol, A (1938)",A Christmas Carol,97.5,B002M0HOV4
640,Diabolique (1996),Diabolique VHS,90.0,6303935125
3007,American Movie (1999),American Me,90.89523809523808,B0000714BS
3115,Flawless (1999),Flawless,100.0,B001662FIW
2505,8MM (1999),8MM2,91.42857142857143,B000BBOUC2
1707,Home Alone 3 (1997),Home Alone 3,100.0,B00E98G2SS
2596,SLC Punk! (1998),SLC Punk,100.0,0767837398
2678,Desert Blue (1999),Desert Blue VHS,90.76923076923077,630555255X
9,Sudden Death (1995),Sudden Death VHS,91.42857142857143,630203518X
1919,Madeline (1998),Madeline,100.0,B0013LRKSK
973,Meet John Doe (1941),Meet John Doe,100.0,B000VSMUP4
1939,"Best Years of Our Lives, The (1946)",The Best Years of Our Lives,96.80000000000001,0792846133
2929,Reds (1981),Red,91.42857142857143,B004C00EKU
1926,"Broadway Melody, The (1929)",The Broadway Melody VHS,90.07518796992481,6301965809
2434,Down in the Delta (1998),Down in the Delta,100.0,6305428336
2439,Affliction (1997),Affliction VHS,90.0,B00000JGKH
40,"Cry, the Beloved Country (1995)",Cry the Beloved Country VHS,95.19999999999999,6304078080
2995,"House on Haunted Hill, The (1999)",House on Haunted Hill,94.78260869565219,B000KIX8VU
43,Restoration (1995),Restoration,100.0,B01ERZG22I
2979,Body Shots (1999),Body Shot,96.84210526315789,B00000JMOK
3124,Agnes Browne (1999),Agnes Browne VHS,91.42857142857143,B00004UB6S
8,Tom and Huck (1995),Tom And Huck VHS,91.42857142857143,6304022166
692,Solo (1996),Solo,100.0,B00E5PHTR8
2448,Virus (1999),Virus,100.0,B000069JFT
3444,Bloodsport (1988),Bloodsport 4,94.54545454545453,6305388539
240,Hideaway (1995),Hideaway,100.0,B004AYMY9M
1858,Mr. Nice Guy (1997),Mr. Nice Guy,100.0,B000065JRF
1004,"Glimmer Man, The (1996)",The Glimmer Man,93.84615384615384,B000CCKZ1K
464,Hard Target (1993),Hard Target,100.0,0783227892
3767,Missing in Action 2: The Beginning (1985),Missing in Action 2: The Beginning,100.0,B00979KQFE
869,Kansas City (1996),Kansas City VHS,90.76923076923077,6304285353
801,Harriet the Spy (1996),Harriet the Spy,100.0,6304311885
2092,"Return of Jafar, The (1993)",The Return of Jafar VHS,90.07518796992481,6303036813
1460,That Darn Cat! (1997),That Darn Cat! VHS,92.0,6304285388
1551,Buddy (1997),Buddy,100.0,B0007A3EIS
885,Bogus (1996),Bogus,100.0,B010GJM7UK
1495,Turbo: A Power Rangers Movie (1997),Turbo: A Power Rangers Movie,100.0,B00009WVSM
238,Far From Home: The Adventures of Yellow Dog (1995),Far From Home: The Adventures of Yellow Dog VHS,97.27272727272728,6303450849
181,Mighty Morphin Power Rangers: The Movie (1995),Mighty Morphin Power Rangers: The Movie VHS,97.0,6303675220
502,"Next Karate Kid, The (1994)",The Next Karate Kid VHS,90.07518796992481,6303344224
362,"Jungle Book, The (1994)",The Jungle Book,93.84615384615384,B0025ZIG7C
87,Dunston Checks In (1996),Dunston Checks in VHS,93.68421052631578,6304017049
2899,Gulliver's Travels (1939),Gulliver's Travels,100.0,B01DEQ99IK
558,"Pagemaster, The (1994)","Pagemaster, The",100.0,B00D3K35A6
700,Angus (1995),Mangus,94.54545454545453,B005OQU6S6
631,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2 VHS,95.19999999999999,6304101147
634,Theodore Rex (1995),Theodore Rex VHS,91.42857142857143,6304048017
3946,Get Carter (2000),Get Carter VHS,90.0,B00003CXO3
3710,Action Jackson (1988),Action Jackson,100.0,B00TXRZT9I
536,"Simple Twist of Fate, A (1994)",A Simple Twist of Fate VHS,93.18181818181817,6303383289
2771,Brokedown Palace (1999),Brokedown Palace,100.0,6305714886
1131,Jean de Florette (1986),Jean De Florette,100.0,B000A3Y9OK
2499,God Said 'Ha!' (1998),"God Said, Ha!",100.0,B000089795
156,Blue in the Face (1995),Blue in the Face VHS,93.33333333333333,6304039212
3606,On the Town (1949),On the Town VHS,90.76923076923077,0790744813
1871,"Friend of the Deceased, A (1997)",A Friend of the Deceased VHS,93.71794871794872,0767800745
417,Barcelona (1994),Barcelona,100.0,B00005S2Z0
298,Pushing Hands (1992),Pushing Hands,100.0,B000FOQ1GI
72,Kicking and Screaming (1995),Kicking &amp; Screaming,90.47619047619048,B000ADWDEI
568,Bhaji on the Beach (1993),Bhaji on the Beach VHS,94.0,6303908551
2024,"Rapture, The (1991)",THE RAPTURE,91.11111111111111,B005LRKEMG
1178,Paths of Glory (1957),Paths of Glory,100.0,0792841409
69,Friday (1995),Frida,94.54545454545453,B00005JLPK
2519,House on Haunted Hill (1958),House on Haunted Hill,100.0,B000KIX8VU
2861,For Love of the Game (1999),For Love of the Game,100.0,0783240473
941,"Mark of Zorro, The (1940)",The Mark of Zorro,94.66666666666667,B01F44MSHE
3825,Coyote Ugly (2000),Coyote Ugly,100.0,B0000524E5
3859,"Eyes of Tammy Faye, The (2000)",The Eyes of Tammy Faye,96.0,B00003CXL4
754,Gold Diggers: The Secret of Bear Mountain (1995),Gold Diggers: Secret of Bear Mountain VHS,94.89473684210526,6304021577
3118,Tumbleweeds (1999),Tumbleweeds VHS,90.76923076923077,6305782261
2157,"Chambermaid on the Titanic, The (1998)",The Chambermaid on the Titanic VHS,93.58333333333334,B00000JNTO
2347,"Pope of Greenwich Village, The (1984)",The Pope of Greenwich Village,97.03703703703704,B00ADULAHE
1112,Palookaville (1996),Palookaville VHS,91.42857142857143,6304422342
390,Faster Pussycat! Kill! Kill! (1965),Faster Pussycat Kill Kill VHS,95.55555555555556,6304029977
2927,Brief Encounter (1946),Brief Encounters,98.06451612903226,B01GE8HOKK
1437,"Cement Garden, The (1993)",The Cement Garden,94.66666666666667,1567301789
2190,Why Do Fools Fall In Love? (1998),Why Do Fools Fall in Love,100.0,0790739313
2279,Urban Legend (1998),Urban Legends,97.6,B001EDGKWE
993,Infinity (1996),Infini,91.42857142857143,B00W3W2TC0
373,Red Rock West (1992),Red Rock West,100.0,B000F0GOAA
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Don't Be A Menace To South Central While Drinking Your Juice in the Hood VHS,98.35616438356165,6304167725
477,What's Love Got to Do with It? (1993),What's Love Got To Do With It? VHS,96.0,6303022928
3895,"Watcher, The (2000)",The Watcher,91.11111111111111,B00KW3A6EU
2169,Dead Man on Campus (1998),Dead Man on Campus VHS,94.0,0792154436
3225,Down to You (2000),Down to You VHS,90.76923076923077,6305831661
1595,Free Willy 3: The Rescue (1997),Free Willy 3 - The Rescue,100.0,6304676956
2566,Doug's 1st Movie (1999),Doug's 1st Movie VHS,92.94117647058823,6305515042
3515,Me Myself I (2000),Me Myself I VHS,90.76923076923077,B00004VVO7
3453,Here on Earth (2000),Here on Earth VHS,92.0,6305963088
2876,Thumbelina (1994),Thumbelina VHS,90.0,6303010911
3824,Autumn in New York (2000),Autumn in New York VHS,94.0,B00003CXL6
2102,Steamboat Willie (1940),Steamboat Willie,100.0,B000GSO3EA
2048,"Great Mouse Detective, The (1986)",The Great Mouse Detective VHS,92.35555555555555,6302426200
667,Bloodsport 2 (1995),Bloodsport 2,100.0,B00005MM61
1599,Steel (1997),Steel (1979),100.0,B0007YUVWQ
2818,Iron Eagle IV (1995),Iron Eagle,92.17391304347825,B006W009KS
1542,Brassed Off (1996),Brassed Off VHS,90.76923076923077,6304707029
2203,Shadow of a Doubt (1943),Shadow of a Doubt,100.0,B00ACJAA0E
3870,Our Town (1940),Our Town,100.0,B00015YVR2
2210,Sabotage (1936),Sabotage,100.0,B00JU94ZPS
1507,Paradise Road (1997),Paradise Road VHS,92.0,079396041X
944,Lost Horizon (1937),Lost Horizon,100.0,B005KR6O1C
1929,Grand Hotel (1932),Grand Hotel VHS,90.76923076923077,6304308469
2904,Rain (1932),Rain,100.0,B000BYRCI8
2937,"Palm Beach Story, The (1942)",Palm Beach Story VHS,90.92307692307693,6300185206
2535,Earthquake (1974),Earthquake VHS,90.0,6300181510
3936,"Phantom of the Opera, The (1943)",The Phantom of the Opera,96.36363636363637,630560939X
71,Fair Game (1995),Fair Game,100.0,B004IFYMWK
3791,Footloose (1984),Footloose,100.0,B002ZG97M4
3872,"Suddenly, Last Summer (1959)",Suddenly Last Summer VHS,94.54545454545453,6302655897
851,Basquiat (1996),Basquiat,100.0,B00006D29L
1755,Shooting Fish (1997),Shooting Fish,100.0,6305248893
3580,Up at the Villa (2000),Up at the Villa VHS,92.94117647058823,6306010971
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventures of Rocky and Bullwinkle VHS,95.2421052631579,B00003CXJ9
998,Set It Off (1996),Set It Off!,100.0,B000PKG6VM
3029,Nighthawks (1981),Nighthawks VHS,90.0,6305037671
1515,Volcano (1997),Volcano,100.0,B00E8G5HQE
1925,Wings (1927),Wings,100.0,B00EFJFUVG
1942,All the King's Men (1949),All the King's Men,100.0,B000K2UGXO
1167,Dear God (1996),Dear God No!,90.52631578947367,B007XJ5DQ2
3938,"Slumber Party Massacre, The (1982)",Slumber Party Massacre VHS,93.03167420814479,6305976384
3913,Barenaked in America (1999),Barenaked in America,100.0,B0001EJ48Y
2098,Son of Flubber (1963),Son of Flubber VHS,92.5,6304675151
2280,Clay Pigeons (1998),Clay Pigeons VHS,91.42857142857143,6305240035
3883,Catfish in Black Bean Sauce (2000),Catfish in Black Bean Sauce,100.0,B00005NKSU
3327,Beyond the Mat (2000),Beyond the Mask,92.31162196679439,B00XZCIENK
2099,Song of the South (1946),Song of the South,100.0,B00004RM2X
3537,Where the Money Is (2000),Where the Money Is,100.0,B00003CX8A
1322,Amityville 1992: It's About Time (1992),Amityville 1992: It's About Time VHS,96.25,6302413729
1326,Amityville II: The Possession (1982),Amityville II: The Possession VHS,96.0,6303917410
3941,Sorority House Massacre (1986),Sorority House Massacre,100.0,6305976449
3942,Sorority House Massacre II (1990),Sorority House Massacre,96.3265306122449,6305976449
2645,Dracula (1958),Dracula,100.0,B00LVZJZ9A
2652,"Curse of Frankenstein, The (1957)",The Curse of Frankenstein,96.52173913043478,B00006G8JZ
2665,Earth Vs. the Flying Saucers (1956),Earth vs the Flying Saucers VHS,95.86206896551724,6303686850
251,"Hunted, The (1995)","Hunted, the",100.0,B00CUDD0LG
332,Village of the Damned (1995),Village of the Damned,100.0,0783230427
3659,Quatermass II (1957),Quatermass II,100.0,B011ECWT3I
1987,Prom Night (1980),Prom Night,100.0,B00LBFFR2Y
1988,Hello Mary Lou: Prom Night II (1987),Hello Mary Lou: Prom Night II VHS,96.0,6303454585
3806,MacKenna's Gold (1969),Mackenna's Gold VHS,92.5,6303257275
1996,Poltergeist III (1988),Poltergeist II,97.93103448275862,B00V0CLXCQ
1999,"Exorcist III, The (1990)",The Exorcist III,94.28571428571429,B0000399W9
2878,Hell Night (1981),Hell Night VHS,90.0,B00000JLWR
606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell To The Flesh,100.0,B00OAIHJ0C
2026,Disturbing Behavior (1998),Disturbing Behavior VHS,94.28571428571428,0792840119
3840,Pumpkinhead (1988),Pumpkinhead VHS,90.76923076923077,0792836685
2113,Graveyard Shift (1990),Graveyard Shift,100.0,B00008V2UR
892,Twelfth Night (1996),Twelfth Night,100.0,B0013D8LWC
3538,East is East (1999),East Is East VHS,91.42857142857143,6305958076
3792,Duel in the Sun (1946),Duel in the Sun VHS,92.94117647058823,6301805615
3001,"Suburbans, The (1999)",The Suburbans,92.72727272727272,B00002SSKU
1355,Nightwatch (1997),Nightwatch,100.0,B00004Y6BM
687,Country Life (1994),Country Life,100.0,B00006675R
2242,"Grandview, U.S.A. (1984)","Grandview, U.S.A. 1984",90.32258064516128,B01HFRBJAA
2260,Wisdom (1986),Wisdom,100.0,B005V5XWCW
3211,"Cry in the Dark, A (1988)",A Cry in the Dark,97.5,B00002E22E
3304,Blue Collar (1978),Blue Collar VHS,90.76923076923077,6300182517
2518,Night Shift (1982),Night Shift VHS,90.76923076923077,630027151X
101,Bottle Rocket (1996),Bottle Rocket,100.0,B001EOQCL2
1807,"Cool Dry Place, A (1998)","A Cool, Dry Place VHS",90.83333333333333,B00000ICUO
1841,"Gingerbread Man, The (1998)",Gingerbread Man VHS,90.44096728307255,6304993722
2741,No Mercy (1986),No Mercy,100.0,B000H6SXVU
2745,"Mission, The (1986)",The Mission,91.11111111111111,B000066S1L
2928,"Razor's Edge, The (1984)",Razor's Edge,90.76923076923077,B00PGTN836
387,"Low Down Dirty Shame, A (1994)",Low Down Dirty Shame VHS,91.24368048533873,6303430562
603,"Bye Bye, Love (1995)",Bye Bye Love VHS,91.42857142857143,6303521398
3865,"Original Kings of Comedy, The (2000)",The Original Kings of Comedy,96.92307692307693,B000056BOW
2561,True Crime (1999),True Crime,100.0,157362554X
3857,Bless the Child (2000),Bless the Child,100.0,B0000541W8
3132,Daddy Long Legs (1919),Daddy Long Legs VHS,92.94117647058823,6302136261
3154,Blood on the Sun (1945),Blood on the Sun VHS,93.33333333333333,6302353750
1439,Meet Wally Sparks (1997),Meet Wally Sparks,100.0,157362389X
1472,City of Industry (1997),City of Industry VHS,93.33333333333333,6304556845
1662,Gang Related (1997),Gang Related VHS,91.42857142857143,0792841905
1053,Normal Life (1996),Normal Life VHS,90.76923076923077,6304293437
384,Bad Company (1995),Bad Company,100.0,B00006JDVT
2458,Armed and Dangerous (1986),Armed and Dangerous,100.0,B0002C4IBS
1855,Krippendorf's Tribe (1998),Krippendorf's Tribe VHS,94.0,6304938748
574,Spanking the Monkey (1994),Spanking the Monkey VHS,94.28571428571428,6303995780
665,Underground (1995),Underground,100.0,B00DH1IOIO
668,Pather Panchali (1955),Pather Panchali VHS,92.94117647058823,6304104286
1354,Breaking the Waves (1996),Breaking the Waves VHS,94.0,6304442467
781,Stealing Beauty (1996),Stealing Beauty,100.0,B000NOKAGW
1543,"Designated Mourner, The (1997)",Designated Mourner,94.0,630575991X
117,"Young Poisoner's Handbook, The (1995)",The Young Poisoner's Handbook VHS,93.14285714285714,6304218893
211,"Browning Version, The (1994)",Browning Version,93.33333333333333,B000RGUN90
147,"Basketball Diaries, The (1995)",Basketball Diaries VHS,91.75475687103594,6303567126
1859,Taste of Cherry (1997),Taste of Cherry,100.0,6305362688
406,Federal Hill (1994),Federal Hill VHS,91.42857142857143,6303534465
2697,My Son the Fanatic (1998),My Son the Fanatic VHS,94.0,6305674086
3819,Tampopo (1986),Tampopo,100.0,B000GG4RMU
535,Short Cuts (1993),Short Cuts VHS,90.0,6303995705
627,"Last Supper, The (1995)",The Last Supper,93.84615384615384,B00TB9ZXU8
2361,Pink Flamingos (1972),Pink Flamingos VHS,92.5,6304484054
129,Pie in the Sky (1995),Pie in the Sky,100.0,B0000E69HY
1670,Welcome To Sarajevo (1997),Welcome to Sarajevo VHS,94.28571428571428,6304938225
3579,I Dreamed of Africa (2000),I Dreamed of Africa VHS,94.28571428571428,B00004TX5O
3719,Love's Labour's Lost (2000),Love's Labour's Lost,100.0,B00004W4GV
548,Terminal Velocity (1994),Terminal Velocity VHS,93.68421052631578,6303407196
1289,Koyaanisqatsi (1983),Koyaanisqatsi VHS,92.0,6303832563
1454,SubUrbia (1997),Suburbia,100.0,B00004Y3WH
1780,Ayn Rand: A Sense of Life (1997),Ayn Rand: A Sense of Life VHS,95.38461538461539,630529285X
2998,Dreaming of Joseph Lees (1998),Dreaming of Joseph Lees VHS,95.19999999999999,6305824584
3627,Carnival of Souls (1962),Carnival of Souls,100.0,1559409002
3679,"Decline of Western Civilization, The (1981)",The Decline of Western Civilization,97.57575757575758,B019QKTKUU
1941,Hamlet (1948),Hamlet,100.0,B001P7YDV4
3801,Anatomy of a Murder (1959),Anatomy of a Murder VHS,94.28571428571428,6302800897
2570,"Walk on the Moon, A (1999)",A Walk on the Moon VHS,91.77777777777777,6305537801
2862,Caligula (1980),Caligula,100.0,B0055CMM22
3853,"Tic Code, The (1998)",The Tic Code,92.0,B000056N30
760,Stalingrad (1993),Stalingrad,100.0,B000F48DCS
1667,Mad City (1997),Mad City,100.0,0790734737
808,Alaska (1996),ALASKA,100.0,B001CAZ28W
2240,My Bodyguard (1980),Bodyguard,91.42857142857143,B005GTMSQY
3214,American Flyers (1985),American Flyer,97.93103448275862,B004X1Z12O
870,Gone Fishin' (1997),Gone Fishin VHS,90.76923076923077,6304578474
2626,Edge of Seventeen (1998),Edge of Seventeen,100.0,B00004UEDZ
3434,Death Wish V: The Face of Death (1994),Death Wish - The Face Of Death VHS,96.68520578420467,6303092306
227,Drop Zone (1994),Drop Zone,100.0,B00D2SLXKS
3385,Volunteers (1985),Volunteers VHS,90.0,6301932838
408,8 Seconds (1994),7 Seconds,90.98039215686273,B0009FU0ZG
338,Virtuosity (1995),Virtuosity VHS,90.0,6303908225
426,Body Snatchers (1993),Body Snatcher VHS,92.7120669056153,6301327977
3585,"Great Locomotive Chase, The (1956)",The Great Locomotive Chase VHS,92.63736263736264,6304368801
460,Getting Even with Dad (1994),Getting Even With Dad VHS,94.78260869565219,6303421016
3117,Ride with the Devil (1999),Race With the Devil,90.25563909774436,B0007WQGRC
1516,Children of the Revolution (1996),Children of the Revolution VHS,95.71428571428572,6304707002
3055,Felicia's Journey (1999),Felicia's Journey VHS,93.33333333333333,6305816689
3275,"Boondock Saints, The (1999)",The Boondock Saints,95.29411764705883,B00005IC54
1910,I Went Down (1997),I Went Down VHS,90.76923076923077,0784011915
2730,Barry Lyndon (1975),Barry Lyndon VHS,91.42857142857143,B00000FYPB
320,Suture (1993),Sutures,95.38461538461539,B003JJR18I
2812,In Too Deep (1999),In Too Deep VHS,90.76923076923077,B00003L9CF
3718,American Pimp (1999),American Pimp,100.0,630601232X
1055,Shadow Conspiracy (1997),Shadow Conspiracy VHS,93.68421052631578,6304503873
391,Jason's Lyric (1994),Jason's Lyric VHS,91.42857142857143,6303354734
3906,Under Suspicion (2000),Under Suspicion,100.0,B00004ZDFL
3858,Cecil B. Demented (2000),Cecil B Demented,100.0,B000053V7C
759,Maya Lin: A Strong Clear Vision (1994),Maya Lin - A Strong Clear Vision VHS,96.25,6304354738
1612,"Kiss Me, Guido (1997)",Kiss Me Guido VHS,92.0,6304773307
987,Bliss (1997),Bliss,100.0,B002U4F5W2
179,Mad Love (1995),Mad Love,100.0,B00007G1V9
1896,Cousin Bette (1998),Cousin Bette,100.0,B000K7UBVG
3581,Human Traffic (1999),Human Traffic,100.0,B00004Z4WS
3598,Hamlet (2000),Hamlet,100.0,B001P7YDV4
3823,Wonderland (1999),Wonderland,100.0,B00LGQVCTK
2962,Fever Pitch (1997),Fever Pitch,100.0,B000BNU2YA
1236,Trust (1990),Trust,100.0,B004O8OLNQ
325,National Lampoon's Senior Trip (1995),National Lampoon's Senior Trip VHS,96.12903225806451,6303916880
274,Man of the House (1995),Man of the House,100.0,B00005JNT2
1581,Out to Sea (1997),Out to Sea VHS,90.0,6304698305
3470,Dersu Uzala (1974),Dersu Uzala VHS,90.76923076923077,6303196543
1273,Down by Law (1986),Down By Law VHS,90.76923076923077,630383261X
2255,Young Doctors in Love (1982),Young Doctors in Love VHS,94.78260869565219,6303398243
2295,"Impostors, The (1998)",The Impostors,92.72727272727272,B00000ICUW
3199,Pal Joey (1957),Pal Joey,100.0,0767821807
271,Losing Isaiah (1995),Losing Isaiah VHS,92.0,6303574203
2905,Sanjuro (1962),Sanjuro,100.0,B000K0YM0O
1812,Wide Awake (1998),Wide Awake,100.0,B007VX02Q6
2330,Hands on a Hard Body (1996),Hands on a Hard Body,100.0,B00000JYWZ
523,Ruby in Paradise (1993),Ruby in Paradise,100.0,B002NQTPYQ
602,"Great Day in Harlem, A (1994)",A Great Day in Harlem VHS,92.87784679089027,6303683568
1744,Firestorm (1998),Firestorm,100.0,B00L9S1VZK
1902,Dream for an Insomniac (1996),Dream for An Insomniac VHS,95.0,0800198840
152,"Addiction, The (1995)","Addiction, The VHS",92.0,630403220X
1869,Black Dog (1998),Black Dog,100.0,0783228686
3709,Sleepwalkers (1992),Sleepwalkers VHS,91.42857142857143,6302544289
2835,Chill Factor (1999),Chill Factor,100.0,B000GAKBIU
1119,Drunks (1997),Drunk.,94.54545454545453,B00FL97PW6
479,Judgment Night (1993),Judgment Night VHS,92.5,6304375239
98,Shopping (1994),Shopping,100.0,B004EI2NKO
2996,Music of the Heart (1999),Music of the Heart VHS,94.0,6305763305
3520,How to Stuff a Wild Bikini (1965),How to Stuff a Wild Bikini,100.0,0792844025
2035,Blackbeard's Ghost (1968),Blackbeard's Ghost VHS,93.68421052631578,B00006472N
2504,200 Cigarettes (1999),200 Cigarettes VHS,92.5,6305498903
984,"Pompatus of Love, The (1996)",The Pompatus of Love,95.55555555555556,1572526521
3401,Baby... Secret of the Lost Legend (1985),Baby: Secret of Lost Legend VHS,93.14285714285714,6301432827
3262,Twin Peaks: Fire Walk with Me (1992),Twin Peaks - Fire Walk with Me,100.0,B00003CXD7
3674,For the Love of Benji (1977),For the Love of Benji VHS,94.78260869565219,6302150647
2372,Fletch Lives (1989),Fletch Lives VHS,91.42857142857143,6301374290
3329,"Year My Voice Broke, The (1987)",The Year My Voice Broke VHS,91.72173913043478,6301229096
2587,Life (1999),Life,100.0,B00436209G
3475,"Place in the Sun, A (1951)",A Place in the Sun,97.64705882352942,B000MV90C6
1169,American Dream (1990),American Dream,100.0,B000NEHLP0
3951,Two Family House (2000),Two Family House,100.0,B00005B6KZ
3038,"Face in the Crowd, A (1957)",Faces in the Crowd,93.99227799227799,B0057O6ILY
3075,Repulsion (1965),Pulsion,92.5,B00O4UN5YK
1631,"Assignment, The (1997)","Last Assignment, The",90.9090909090909,B018GWWD2G
2440,Another Day in Paradise (1998),Another Day in Paradise,100.0,B001PMICDE
970,Beat the Devil (1954),Beat the Devil,100.0,B0019SYV0W
2579,Following (1998),Following,100.0,B00000F3CD
2659,It Came from Hollywood (1982),It Came From Hollywood VHS,95.0,6300214133
183,Mute Witness (1994),Mute Witness VHS,91.42857142857143,6303926746
3559,Limelight (1952),Limelight,100.0,B00TRAO7UI
2689,Get Bruce (1999),Get Bruce!,100.0,B0000DZ3BL
3731,Cutter's Way (1981),Cutter's Way,100.0,B00005IA7Z
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",The Decline of Western Civilization Part II-The Metal Years VHS,94.81952391043299,6302725623
99,Heidi Fleiss: Hollywood Madam (1995),Heidi Fleiss: Hollywood Madam,100.0,B000034DDU
1232,Stalker (1979),Stalker,100.0,B00DVD5TMW
3127,Holy Smoke (1999),Holy Smoke! VHS,90.0,6305949743
2271,Permanent Midnight (1998),Permanent Midnight,100.0,6305260621
3281,"Brandon Teena Story, The (1998)",The Brandon Teena Story VHS,91.72173913043478,B000035P98
1044,Surviving Picasso (1996),Surviving Picasso VHS,93.68421052631578,6304372396
31,Dangerous Minds (1995),Dangerous Minds,100.0,B000CCLFT6
2552,My Boyfriend's Back (1993),My Boyfriend's Back,100.0,B019PHHVSW
3008,Last Night (1998),Last Night,100.0,B01AFGSSWU
685,It's My Party (1995),It's My Party VHS,91.42857142857143,6304100094
3128,"Map of the World, A (1999)",A Map of the World VHS,91.77777777777777,B00004UB6Q
1399,Marvin's Room (1996),Marvin's Room,100.0,B00P69WUEE
2276,"Soldier's Daughter Never Cries, A (1998)",Soldiers Daughter Never Cries (Ff),94.5823575331772,B000067D4S
1725,"Education of Little Tree, The (1997)",The Education of Little Tree VHS,93.14285714285714,6304925158
988,Grace of My Heart (1996),Grace of My Heart,100.0,B00000JMOE
2610,Three Seasons (1999),Three Seasons,100.0,B000065R28
2479,Gloria (1999),Gloria,100.0,B011VQNXGE
2493,"Harmonists, The (1997)",The Harmonists,93.33333333333334,B00004RYDB
2711,My Life So Far (1999),My Life So Far VHS,92.5,6305674108
301,Picture Bride (1995),Picture Brides,97.77777777777777,B000E8N9A6
2679,Finding North (1999),Finding North VHS,92.0,6305564426
369,Mrs. Parker and the Vicious Circle (1994),Mrs Parker &amp; the Vicious Circle VHS,90.71861471861472,6303422136
57,Home for the Holidays (1995),Home for the Holidays VHS,94.78260869565219,630203082X
388,Boys Life (1995),Boys Life 3,94.0,B00005KCB2
613,Jane Eyre (1996),Jane Eyre,100.0,B00008G8WJ
2963,Joe the King (1999),Joe the King VHS,91.42857142857143,B000038I11
483,King of the Hill (1993),King of the Hill,100.0,B00GPPXNLC
409,Above the Rim (1994),Above The Rim,100.0,B00007GZUI
